,Location,total_items,total_orders,avg_del_time,orders,items,street_address
1596,"(60.194, 24.961)",12,6,33.666666666666664,>25% & <75%,>25% & <75%,"Ähtärintie 8, 00550 Helsinki, Finland"
1597,"(60.194, 24.951)",10,3,28.333333333333332,<25%,>25% & <75%,"Elimägatan 9b, 00510 Helsingfors, Finland"
1598,"(60.194, 24.968)",13,2,44.5,<25%,>25% & <75%,"Vellamogatan 3, 00550 Helsingfors, Finland"
1599,"(60.194, 24.972)",10,5,36.0,>25% & <75%,>25% & <75%,"Sörnäsgatan 22, 00580 Helsingfors, Finland"
1600,"(60.194, 24.973)",10,4,36.25,>25% & <75%,>25% & <75%,"Sörnäsgatan 17, 00580 Helsingfors, Finland"
1601,"(60.194, 24.925)",3,2,36.5,<25%,<25%,"Nordenskiöldinpolku 2, 00250 Helsinki, Finland"
1602,"(60.194, 24.933)",1,1,43.0,<25%,<25%,"Veturitallinkuja 1, 00520 Helsinki, Finland"
1603,"(60.194, 24.967)",10,5,37.4,>25% & <75%,>25% & <75%,"Vellamogatan 3, 00550 Helsingfors, Finland"
1604,"(60.194, 24.926)",7,3,42.0,<25%,<25%,
1605,"(60.194, 24.95)",4,1,30.0,<25%,<25%,"Elimägatan 8b, 00510 Helsingfors, Finland"
1606,"(60.194, 24.971)",7,4,28.0,>25% & <75%,<25%,"Sörnäsgatan 22, 00580 Helsingfors, Finland"
1607,"(60.194, 24.946)",1,1,20.0,<25%,<25%,"Aleksis Kiven katu 17, 00510 Helsinki, Finland"
1608,"(60.194, 24.923)",1,1,28.0,<25%,<25%,"Nordenskiöldinpolku 2, 00250 Helsinki, Finland"
1609,"(60.194, 24.928)",7,2,32.0,<25%,<25%,"Paulagatan 2c, 00240 Helsingfors, Finland"
1610,"(60.194, 24.974)",6,1,23.0,<25%,<25%,"Hermannin rantatie 22, 00580 Helsinki, Finland"
1611,"(60.194, 24.952)",5,2,25.0,<25%,<25%,"Elimägatan 5, 00510 Helsingfors, Finland"
1612,"(60.193, 24.966)",29,11,32.45454545454545,>25% & <75%,>25% & <75%,"Mathilda Wreden kuja 1, 00550 Helsinki, Finland"
1613,"(60.193, 24.955)",23,8,27.0,>25% & <75%,>25% & <75%,"Roineentie 7, 00510 Helsinki, Finland"
1614,"(60.193, 24.94)",60,26,33.47826086956522,>max,>max,"Borgågatan 41, 00520 Helsingfors, Finland"
1615,"(60.193, 24.957)",15,6,29.166666666666668,>25% & <75%,>25% & <75%,"Keuruuntie 15, 00510 Helsinki, Finland"
1616,"(60.193, 24.963)",20,6,28.5,>25% & <75%,>25% & <75%,"Inarintie 5, 00550 Helsinki, Finland"
1617,"(60.193, 24.973)",15,6,35.666666666666664,>25% & <75%,>25% & <75%,"Sörnäsgatan 13, 00580 Helsingfors, Finland"
1618,"(60.193, 24.942)",85,24,31.342105263157894,>max,>max,"Siuntionkatu 6, 00510 Helsinki, Finland"
1619,"(60.193, 24.961)",23,11,33.15,>25% & <75%,>25% & <75%,"Backasgatan 17, 00550 Helsingfors, Finland"
1620,"(60.193, 24.962)",38,13,29.5,>25% & <75%,>75% & <max,"Lohjantie 3, 00550 Helsinki, Finland"
1621,"(60.193, 24.958)",14,6,41.166666666666664,>25% & <75%,>25% & <75%,"Vanajantie 14, 00510 Helsinki, Finland"
1622,"(60.193, 24.971)",1,1,38.0,<25%,<25%,"Sörnäsgatan 20, 00580 Helsingfors, Finland"
1623,"(60.193, 24.944)",24,13,31.76923076923077,>25% & <75%,>25% & <75%,"Aleksis Kiven katu 25, 00510 Helsinki, Finland"
1624,"(60.193, 24.936)",24,6,27.666666666666668,>25% & <75%,>25% & <75%,"Karelargatan 2b, 00520 Helsingfors, Finland"
1625,"(60.193, 24.941)",33,16,29.466666666666665,>75% & <max,>25% & <75%,"Ingågatan 4, 00520 Helsingfors, Finland"
1626,"(60.193, 24.965)",24,11,30.818181818181817,>25% & <75%,>25% & <75%,"Hämeentie 61, 00550 Helsinki, Finland"
1627,"(60.193, 24.945)",20,7,36.666666666666664,>25% & <75%,>25% & <75%,"Aleksis Kiven katu 58, 00510 Helsinki, Finland"
1628,"(60.193, 24.956)",9,5,35.8,>25% & <75%,>25% & <75%,"Virtaintie 7, 00510 Helsinki, Finland"
1629,"(60.193, 24.96)",14,6,24.166666666666668,>25% & <75%,>25% & <75%,"Backasgatan 19, 00550 Helsingfors, Finland"
1630,"(60.193, 24.969)",8,4,23.333333333333332,>25% & <75%,>25% & <75%,"Gallergatan 10, 00580 Helsingfors, Finland"
1631,"(60.193, 24.939)",42,14,29.923076923076923,>75% & <max,>75% & <max,"Karelargatan 10, 00520 Helsingfors, Finland"
1632,"(60.193, 24.943)",63,14,29.541666666666668,>75% & <max,>max,"Siuntionkatu 9, 00510 Helsinki, Finland"
1633,"(60.193, 24.972)",12,5,36.2,>25% & <75%,>25% & <75%,"Sörnäsgatan 13, 00580 Helsingfors, Finland"
1634,"(60.193, 24.937)",22,7,37.916666666666664,>25% & <75%,>25% & <75%,"Karelargatan 2a, 00520 Helsingfors, Finland"
1635,"(60.193, 24.925)",11,2,38.0,<25%,>25% & <75%,"Nordenskiöldinkatu 20, 00250 Helsinki, Finland"
1636,"(60.193, 24.959)",39,14,28.541666666666668,>75% & <max,>75% & <max,"Backasgatan 16, 00510 Helsingfors, Finland"
1637,"(60.193, 24.912)",2,2,26.5,<25%,<25%,"Mannerheimintie 75a, 00270 Helsinki, Finland"
1638,"(60.193, 24.975)",6,1,29.0,<25%,<25%,"Vanha talvitie 14, 00580 Helsinki, Finland"
1639,"(60.193, 24.929)",9,5,33.8,>25% & <75%,>25% & <75%,"Veturitie 2, 00250 Helsinki, Finland"
1640,"(60.193, 24.964)",11,6,34.666666666666664,>25% & <75%,>25% & <75%,"Hämeentie 80, 00550 Helsinki, Finland"
1641,"(60.193, 24.968)",8,4,34.75,>25% & <75%,>25% & <75%,"Mathilda Wreden kuja 2, 00550 Helsinki, Finland"
1642,"(60.193, 24.938)",36,9,36.1875,>25% & <75%,>25% & <75%,"Karelargatan 6, 00520 Helsingfors, Finland"
1643,"(60.193, 24.924)",5,2,35.0,<25%,<25%,
1644,"(60.193, 24.93)",1,1,40.0,<25%,<25%,"Veturitie 1, 00240 Helsinki, Finland"
1645,"(60.193, 24.911)",16,3,34.0,<25%,>25% & <75%,"Mannerheimintie 77b, 00270 Helsinki, Finland"
1646,"(60.193, 24.974)",15,3,35.666666666666664,<25%,>25% & <75%,"Sörnäsgatan 15, 00580 Helsingfors, Finland"
1647,"(60.193, 24.954)",10,4,27.5,>25% & <75%,>25% & <75%,"Sturegatan 18, 00510 Helsingfors, Finland"
1648,"(60.193, 24.951)",1,1,40.0,<25%,<25%,"Industrigatan 9, 00510 Helsingfors, Finland"
1649,"(60.193, 24.952)",6,2,35.5,<25%,<25%,"Elimägatan 2, 00510 Helsingfors, Finland"
1650,"(60.193, 24.923)",1,1,32.0,<25%,<25%,
1651,"(60.193, 24.95)",1,1,45.0,<25%,<25%,"Industrigatan 13, 00510 Helsingfors, Finland"
1652,"(60.193, 24.928)",10,4,32.0,>25% & <75%,>25% & <75%,
1653,"(60.193, 24.946)",4,2,43.5,<25%,<25%,"Traverssikuja 17a, 00510 Helsinki, Finland"
1654,"(60.193, 24.91)",5,3,29.75,<25%,<25%,"Mannerheimintie 77b, 00270 Helsinki, Finland"
1655,"(60.193, 24.967)",2,1,52.0,<25%,<25%,"Mathilda Wreden kuja 2, 00550 Helsinki, Finland"
1656,"(60.193, 24.947)",4,1,35.0,<25%,<25%,"Bruno Granholmin kuja 2, 00510 Helsinki, Finland"
1657,"(60.169, 24.929)",6,4,27.25,>25% & <75%,<25%,"Salomonkatu 17d, 00100 Helsinki, Finland"
1658,"(60.169, 24.921)",30,11,30.9,>25% & <75%,>25% & <75%,"Alkärrsgatan 12, 00100 Helsingfors, Finland"
1659,"(60.169, 24.963)",11,7,38.57142857142857,>25% & <75%,>25% & <75%,"Kanalkajen 15, 00160 Helsingfors, Finland"
1660,"(60.169, 24.956)",1,1,20.0,<25%,<25%,"Aleksanterinkatu 6, 00170 Helsinki, Finland"
1661,"(60.169, 24.925)",53,21,33.026315789473685,>max,>max,"Pohjoinen Rautatiekatu 27a, 00100 Helsinki, Finland"
1662,"(60.169, 24.927)",41,18,32.5,>max,>75% & <max,"Eteläinen Rautatiekatu 16, 00100 Helsinki, Finland"
1663,"(60.169, 24.946)",17,6,36.4,>25% & <75%,>25% & <75%,"Aleksanterinkatu 13, 00100 Helsinki, Finland"
1664,"(60.169, 24.967)",12,6,26.7,>25% & <75%,>25% & <75%,"Maringatan 12, 00160 Helsingfors, Finland"
1665,"(60.169, 24.944)",18,6,34.833333333333336,>25% & <75%,>25% & <75%,"Aleksanterinkatu 15A, 00100 Helsinki, Finland"
1666,"(60.169, 24.939)",1,1,40.0,<25%,<25%,"Mannerheimintie 18a, 00100 Helsinki, Finland"
1667,"(60.169, 24.919)",9,4,43.5,>25% & <75%,>25% & <75%,
1668,"(60.169, 24.922)",43,21,32.125,>max,>75% & <max,"Mechelingatan 3b, 00100 Helsingfors, Finland"
1669,"(60.169, 24.934)",19,7,29.5,>25% & <75%,>25% & <75%,"Annanaukio 2, 00100 Helsinki, Finland"
1670,"(60.169, 24.923)",42,19,29.21875,>max,>75% & <max,"Alkärrsgatan 9b, 00100 Helsingfors, Finland"
1671,"(60.169, 24.975)",5,3,32.0,<25%,<25%,"Katajanokanranta 21, 00160 Helsinki, Finland"
1672,"(60.169, 24.948)",4,4,33.75,>25% & <75%,<25%,"Aleksanterinkatu 36b, 00100 Helsinki, Finland"
1673,"(60.169, 24.976)",7,2,44.0,<25%,<25%,"Matruusinkuja 4, 00160 Helsinki, Finland"
1674,"(60.169, 24.961)",27,7,36.0,>25% & <75%,>25% & <75%,"Pormestarinrinne 9, 00160 Helsinki, Finland"
1675,"(60.169, 24.931)",6,3,30.5,<25%,<25%,"Salomonkatu 15, 00100 Helsinki, Finland"
1676,"(60.169, 24.93)",1,1,18.0,<25%,<25%,"Fredrikinkatu 46, 00100 Helsinki, Finland"
1677,"(60.169, 24.938)",4,1,30.0,<25%,<25%,"Mannerheimintie 22-24, 00100 Helsinki, Finland"
1678,"(60.169, 24.966)",14,5,31.25,>25% & <75%,>25% & <75%,"Maringatan 8, 00160 Helsingfors, Finland"
1679,"(60.169, 24.951)",9,2,33.0,<25%,>25% & <75%,"Aleksanterinkatu 28, 00100 Helsinki, Finland"
1680,"(60.169, 24.962)",11,4,39.5,>25% & <75%,>25% & <75%,"Pormestarinrinne 13, 00160 Helsinki, Finland"
1681,"(60.169, 24.933)",2,2,38.5,<25%,<25%,"Urho Kekkosen katu 5b, 00100 Helsinki, Finland"
1682,"(60.169, 24.926)",45,18,33.21794871794872,>max,>max,"Eteläinen Rautatiekatu 16a, 00100 Helsinki, Finland"
1683,"(60.169, 24.937)",7,4,20.75,>25% & <75%,<25%,"Simonkatu 8, 00100 Helsinki, Finland"
1684,"(60.169, 24.968)",14,4,35.0,>25% & <75%,>25% & <75%,"Maringatan 14b, 00160 Helsingfors, Finland"
1685,"(60.169, 24.932)",11,1,23.0,<25%,>25% & <75%,"Urho Kekkosen katu 3, 00100 Helsinki, Finland"
1686,"(60.169, 24.947)",29,6,42.0,>25% & <75%,>25% & <75%,"Aleksanterinkatu 40, 00100 Helsinki, Finland"
1687,"(60.169, 24.953)",3,2,34.0,<25%,<25%,"Aleksanterinkatu 22, 00170 Helsinki, Finland"
1688,"(60.169, 24.92)",15,7,31.142857142857142,>25% & <75%,>25% & <75%,"Mechelingatan 2, 00100 Helsingfors, Finland"
1689,"(60.169, 24.964)",10,4,32.333333333333336,>25% & <75%,>25% & <75%,"Kanalkajen 4, 00160 Helsingfors, Finland"
1690,"(60.169, 24.924)",40,13,37.95,>25% & <75%,>75% & <max,"Alkärrsgatan 8, 00100 Helsingfors, Finland"
1691,"(60.169, 24.935)",5,3,33.0,<25%,<25%,"Simonkatu 9, 00101 Helsinki, Finland"
1692,"(60.169, 24.977)",9,3,25.666666666666668,<25%,>25% & <75%,"Katajanokanranta 20, 00160 Helsinki, Finland"
1693,"(60.169, 24.965)",12,5,37.2,>25% & <75%,>25% & <75%,"Maringatan 1, 00160 Helsingfors, Finland"
1694,"(60.169, 24.96)",5,3,42.0,<25%,<25%,"Kanalkajen 7C, 00160 Helsingfors, Finland"
1695,"(60.169, 24.928)",16,9,29.666666666666668,>25% & <75%,>25% & <75%,"Runeberginkatu 4, 00100 Helsinki, Finland"
1696,"(60.169, 24.918)",4,2,43.0,<25%,<25%,
1697,"(60.169, 24.959)",7,4,37.75,>25% & <75%,<25%,"Kanalkajen 7, 00170 Helsingfors, Finland"
1698,"(60.169, 24.945)",19,6,28.5,>25% & <75%,>25% & <75%,"Alexandersgatan 15, 00100 Helsingfors, Finland"
1699,"(60.169, 24.941)",3,3,34.333333333333336,<25%,<25%,"Aleksanterinkatu 23, 00100 Helsinki, Finland"
1700,"(60.169, 24.936)",11,4,33.25,>25% & <75%,>25% & <75%,"Yrjönkatu 38, 00100 Helsinki, Finland"
1701,"(60.169, 24.957)",10,4,31.0,>25% & <75%,>25% & <75%,"Mariankatu 1, 00170 Helsinki, Finland"
1702,"(60.169, 24.952)",3,2,33.5,<25%,<25%,"Sofiankatu 8, 00170 Helsinki, Finland"
1703,"(60.169, 24.958)",14,3,41.0,<25%,>25% & <75%,"Aleksanterinkatu 2, 00170 Helsinki, Finland"
1704,"(60.169, 24.95)",4,1,35.0,<25%,<25%,"Aleksanterinkatu 32, 00100 Helsinki, Finland"
1705,"(60.169, 24.943)",4,1,44.0,<25%,<25%,"Keskuskatu 10, 00100 Helsinki, Finland"
1706,"(60.169, 24.969)",4,1,53.0,<25%,<25%,"Maringatan 3, 00160 Helsingfors, Finland"
1707,"(60.18, 24.925)",46,20,33.078947368421055,>max,>max,"Tölögatan 34, 00260 Helsingfors, Finland"
1708,"(60.18, 24.954)",60,22,29.7,>max,>max,"Sörnäs strandväg 7b, 00530 Helsingfors, Finland"
1709,"(60.18, 24.951)",75,21,32.18421052631579,>max,>max,"Hagnästorgsgatan 14, 00530 Helsingfors, Finland"
1710,"(60.18, 24.95)",43,11,28.45,>25% & <75%,>75% & <max,"Broholmsgatan 5, 00530 Helsingfors, Finland"
1711,"(60.18, 24.919)",12,4,24.5,>25% & <75%,>25% & <75%,"Välskärinkatu 12, 00260 Helsinki, Finland"
1712,"(60.18, 24.922)",49,17,36.011904761904766,>max,>max,"Topeliusgatan 3b, 00260 Helsingfors, Finland"
1713,"(60.18, 24.953)",66,25,32.59090909090909,>max,>max,"Sörnäs strandväg 3, 00530 Helsingfors, Finland"
1714,"(60.18, 24.924)",52,18,37.86666666666667,>max,>max,"Runeberginkatu 57, 00260 Helsinki, Finland"
1715,"(60.18, 24.955)",49,17,31.34375,>max,>max,"Näkinkuja 8, 00530 Helsinki, Finland"
1716,"(60.18, 24.978)",22,8,31.25,>25% & <75%,>25% & <75%,"Aallonhalkoja 9, 00540 Helsinki, Finland"
1717,"(60.18, 24.921)",30,7,33.857142857142854,>25% & <75%,>25% & <75%,"Välskärinkatu 13, 00260 Helsinki, Finland"
1718,"(60.18, 24.976)",32,9,38.3125,>25% & <75%,>25% & <75%,"Priki Johannan Kuja 3, 00540 Helsinki, Finland"
1719,"(60.18, 24.96)",16,6,28.666666666666668,>25% & <75%,>25% & <75%,"Aspnäsgatan 7, 00530 Helsingfors, Finland"
1720,"(60.18, 24.92)",28,8,30.625,>25% & <75%,>25% & <75%,"Välskärinkatu 12, 00260 Helsinki, Finland"
1721,"(60.18, 24.926)",32,10,37.166666666666664,>25% & <75%,>25% & <75%,"Tölögatan 23, 00260 Helsingfors, Finland"
1722,"(60.18, 24.952)",32,17,36.46666666666667,>max,>25% & <75%,"Hagnästorgsgatan d4, 00530 Helsingfors, Finland"
1723,"(60.18, 24.959)",16,5,36.0,>25% & <75%,>25% & <75%,"E75 13, 00530 Helsinki, Finland"
1724,"(60.18, 24.948)",11,4,32.5,>25% & <75%,>25% & <75%,"Eläintarhantie 2, 00530 Helsinki, Finland"
1725,"(60.18, 24.958)",4,1,33.0,<25%,<25%,"Sörnäs strandväg 13c, 00530 Helsingfors, Finland"
1726,"(60.18, 24.961)",26,12,32.833333333333336,>25% & <75%,>25% & <75%,"Aspnäsgatan 12, 00530 Helsingfors, Finland"
1727,"(60.18, 24.977)",24,8,38.625,>25% & <75%,>25% & <75%,"Priki Johannan Kuja 3, 00540 Helsinki, Finland"
1728,"(60.18, 24.963)",6,3,41.0,<25%,<25%,"Hagnäskajen 26, 00530 Helsingfors, Finland"
1729,"(60.18, 24.962)",25,11,34.90909090909091,>25% & <75%,>25% & <75%,"Hagnäskajen 28, 00530 Helsingfors, Finland"
1730,"(60.18, 24.975)",2,2,32.5,<25%,<25%,"Priki Johannan Kuja 3, 00540 Helsinki, Finland"
1731,"(60.18, 24.957)",7,3,38.666666666666664,<25%,<25%,"Vetehisenkuja 8, 00530 Helsinki, Finland"
1732,"(60.18, 24.947)",12,4,37.5,>25% & <75%,>25% & <75%,"Eläintarhantie 2, 00530 Helsinki, Finland"
1733,"(60.18, 24.915)",9,3,38.333333333333336,<25%,>25% & <75%,"Mechelingatan 36, 00250 Helsingfors, Finland"
1734,"(60.18, 24.927)",15,7,23.428571428571427,>25% & <75%,>25% & <75%,"Kivelänkatu 2, 00260 Helsinki, Finland"
1735,"(60.18, 24.949)",6,5,32.4,>25% & <75%,<25%,"Eläintarhantie 1a, 00530 Helsinki, Finland"
1736,"(60.18, 24.979)",14,4,35.5,>25% & <75%,>25% & <75%,"Aallonhalkoja 9, 00540 Helsinki, Finland"
1737,"(60.18, 24.956)",16,7,31.583333333333332,>25% & <75%,>25% & <75%,"Vetehisenkuja 9a, 00530 Helsinki, Finland"
1738,"(60.18, 24.911)",1,1,13.0,<25%,<25%,"Merikannontie 8, 00260 Helsinki, Finland"
1739,"(60.18, 24.974)",4,1,30.0,<25%,<25%,"Sompasaarenlaituri 10, 00540 Helsinki, Finland"
1740,"(60.18, 24.928)",13,4,27.75,>25% & <75%,>25% & <75%,"Mannerheimintie 50, 00260 Helsinki, Finland"
1741,"(60.18, 24.923)",37,12,32.833333333333336,>25% & <75%,>75% & <max,"Topeliusgatan 3a, 00260 Helsingfors, Finland"
1742,"(60.18, 24.918)",1,1,24.0,<25%,<25%,"Sibeliusgatan 14, 00250 Helsingfors, Finland"
1743,"(60.172, 24.947)",16,4,45.25,>25% & <75%,>25% & <75%,"Vilhonkatu 2, 00100 Helsinki, Finland"
1744,"(60.172, 24.922)",31,9,37.44444444444444,>25% & <75%,>25% & <75%,"Ilmarigatan 1, 00100 Helsingfors, Finland"
1745,"(60.172, 24.917)",3,3,31.0,<25%,<25%,"Väinämöisenkatu 4, 00100 Helsinki, Finland"
1746,"(60.172, 24.96)",30,8,37.0,>25% & <75%,>25% & <75%,"Pohjoisranta 10, 00170 Helsinki, Finland"
1747,"(60.172, 24.953)",9,4,46.75,>25% & <75%,>25% & <75%,"Snellmaninkatu 10, 00170 Helsinki, Finland"
1748,"(60.172, 24.958)",79,27,35.0,>max,>max,"Meritullinkatu 12, 00170 Helsinki, Finland"
1749,"(60.172, 24.956)",61,20,37.522222222222226,>max,>max,"Mariankatu 16, 00170 Helsinki, Finland"
1750,"(60.172, 24.918)",32,11,37.09090909090909,>25% & <75%,>25% & <75%,"Väinämöisenkatu 4, 00100 Helsinki, Finland"
1751,"(60.172, 24.92)",72,26,31.45,>max,>max,"Mechelingatan 13, 00100 Helsingfors, Finland"
1752,"(60.172, 24.928)",14,9,31.444444444444443,>25% & <75%,>25% & <75%,"Freesegatan 4, 00100 Helsingfors, Finland"
1753,"(60.172, 24.959)",78,23,39.07142857142857,>max,>max,"Fredsgatan 3, 00170 Helsingfors, Finland"
1754,"(60.172, 24.955)",25,8,27.5,>25% & <75%,>25% & <75%,"Fredsgatan 13a, 00170 Helsingfors, Finland"
1755,"(60.172, 24.919)",63,25,33.675,>max,>max,"Väinämöisenkatu 11, 00100 Helsinki, Finland"
1756,"(60.172, 24.932)",24,6,36.166666666666664,>25% & <75%,>25% & <75%,"Ainogatan 2, 00100 Helsingfors, Finland"
1757,"(60.172, 24.93)",16,7,34.833333333333336,>25% & <75%,>25% & <75%,"Auroragatan 14, 00100 Helsingfors, Finland"
1758,"(60.172, 24.926)",33,14,33.23076923076923,>75% & <max,>25% & <75%,"Fredrikinkatu 66, 00100 Helsinki, Finland"
1759,"(60.172, 24.929)",48,18,30.294117647058822,>max,>max,"Freesegatan 1, 00100 Helsingfors, Finland"
1760,"(60.172, 24.925)",42,14,33.458333333333336,>75% & <max,>75% & <max,"Luthergatan 12, 00100 Helsingfors, Finland"
1761,"(60.172, 24.957)",47,17,34.93333333333333,>max,>max,"Mariankatu 15i, 00170 Helsinki, Finland"
1762,"(60.172, 24.924)",51,19,33.8235294117647,>max,>max,"Runeberginkatu 25b, 00100 Helsinki, Finland"
1763,"(60.172, 24.927)",24,11,31.95,>25% & <75%,>25% & <75%,"Dagmarinkatu 16, 00100 Helsinki, Finland"
1764,"(60.172, 24.933)",14,3,44.333333333333336,<25%,>25% & <75%,"Eduskuntakatu 4, 00100 Helsinki, Finland"
1765,"(60.172, 24.931)",7,3,23.0,<25%,<25%,"Nervanderinkatu 6, 00100 Helsinki, Finland"
1766,"(60.172, 24.923)",42,14,28.23076923076923,>75% & <max,>75% & <max,"Runeberginkatu 16, 00100 Helsinki, Finland"
1767,"(60.172, 24.952)",17,5,27.4,>25% & <75%,>25% & <75%,"Fredsgatan 23, 00170 Helsingfors, Finland"
1768,"(60.172, 24.937)",7,1,49.0,<25%,<25%,"Tekla Hultinin Aukio 1, 00100 Helsinki, Finland"
1769,"(60.172, 24.921)",31,13,30.958333333333332,>25% & <75%,>25% & <75%,"Ilmarigatan 2, 00100 Helsingfors, Finland"
1770,"(60.172, 24.945)",25,11,31.0,>25% & <75%,>25% & <75%,"Mikonkatu 18, 00100 Helsinki, Finland"
1771,"(60.172, 24.946)",6,3,32.333333333333336,<25%,<25%,"Vilhonkatu 6b, 00100 Helsinki, Finland"
1772,"(60.172, 24.962)",6,2,50.0,<25%,<25%,"Pohjoisranta 11, 00170 Helsinki, Finland"
1773,"(60.172, 24.954)",43,13,32.69230769230769,>25% & <75%,>75% & <max,"Vironkatu 12, 00170 Helsinki, Finland"
1774,"(60.172, 24.943)",1,1,41.0,<25%,<25%,"Vilhonkatu 13, 00100 Helsinki, Finland"
1775,"(60.172, 24.934)",2,2,23.5,<25%,<25%,"Mannerheimintie 28, 00100 Helsinki, Finland"
1776,"(60.172, 24.935)",8,1,26.0,<25%,>25% & <75%,"Mannerheimintie 28, 00100 Helsinki, Finland"
1777,"(60.172, 24.939)",5,2,34.0,<25%,<25%,"Elielinaukio 1, 00100 Helsinki, Finland"
1778,"(60.172, 24.948)",3,1,32.0,<25%,<25%,"Kaisaniemenkatu 9, 00100 Helsinki, Finland"
1779,"(60.172, 24.944)",13,3,31.0,<25%,>25% & <75%,"Vilhonkatu 11a, 00500 Helsinki, Finland"
1780,"(60.172, 24.951)",2,1,26.0,<25%,<25%,"Unionsgatan 33, 00170 Helsingfors, Finland"
1781,"(60.156, 24.939)",21,9,33.5625,>25% & <75%,>25% & <75%,"Armfeltintie 8, 00150 Helsinki, Finland"
1782,"(60.156, 24.914)",54,21,29.352941176470587,>max,>max,"Länsisatamankatu 34, 00220 Helsinki, Finland"
1783,"(60.156, 24.944)",25,9,36.111111111111114,>25% & <75%,>25% & <75%,"Huvilakatu 7, 00150 Helsinki, Finland"
1784,"(60.156, 24.929)",7,4,31.5,>25% & <75%,<25%,"Säljägargatan 4, 00150 Helsingfors, Finland"
1785,"(60.156, 24.953)",8,3,32.333333333333336,<25%,>25% & <75%,
1786,"(60.156, 24.947)",73,26,35.06818181818182,>max,>max,"Merikatu 7, 00140 Helsinki, Finland"
1787,"(60.156, 24.95)",55,18,35.0,>max,>max,"Neitsytpolku 2, 00140 Helsinki, Finland"
1788,"(60.156, 24.946)",96,32,34.1,>max,>max,"Kaptensgatan 1, 00140 Helsingfors, Finland"
1789,"(60.156, 24.916)",51,16,34.46153846153846,>75% & <max,>max,"Hyväntoivonkatu 8, 00220 Helsinki, Finland"
1790,"(60.156, 24.943)",38,15,36.13333333333333,>75% & <max,>75% & <max,"Huvilakuja 9, 00150 Helsinki, Finland"
1791,"(60.156, 24.919)",30,11,39.714285714285715,>25% & <75%,>25% & <75%,"Hampurinkuja 1, 00220 Helsinki, Finland"
1792,"(60.156, 24.909)",9,3,34.0,<25%,>25% & <75%,"Bahamankatu 5, 00220 Helsinki, Finland"
1793,"(60.156, 24.942)",12,5,35.8,>25% & <75%,>25% & <75%,"Laivurinkatu 11, 00150 Helsinki, Finland"
1794,"(60.156, 24.912)",31,12,32.916666666666664,>25% & <75%,>25% & <75%,"Atlantinkatu 5, 00220 Helsinki, Finland"
1795,"(60.156, 24.92)",47,16,32.52777777777778,>75% & <max,>max,"Riogatan 8, 00220 Helsingfors, Finland"
1796,"(60.156, 24.935)",24,6,35.4,>25% & <75%,>25% & <75%,"Merikatu 39, 00150 Helsinki, Finland"
1797,"(60.156, 24.949)",48,18,36.375,>max,>max,"Merikatu 3, 00140 Helsinki, Finland"
1798,"(60.156, 24.952)",25,10,38.5,>25% & <75%,>25% & <75%,"Parkgatan 6, 00140 Helsingfors, Finland"
1799,"(60.156, 24.931)",46,15,32.75,>75% & <max,>max,"Piritagatan 3, 00150 Helsingfors, Finland"
1800,"(60.156, 24.921)",40,17,30.53125,>max,>75% & <max,"Hietasaarenkuja 11a, 00220 Helsinki, Finland"
1801,"(60.156, 24.915)",39,14,35.04545454545455,>75% & <max,>75% & <max,"Länsisatamankatu 32, 00220 Helsinki, Finland"
1802,"(60.156, 24.913)",40,16,29.0,>75% & <max,>75% & <max,"Länsisatamankatu 28, 00220 Helsinki, Finland"
1803,"(60.156, 24.948)",32,18,32.32142857142857,>max,>25% & <75%,"Merikatu 5g, 00140 Helsinki, Finland"
1804,"(60.156, 24.91)",20,8,30.25,>25% & <75%,>25% & <75%,"Atlantinkatu 7, 00220 Helsinki, Finland"
1805,"(60.156, 24.94)",16,9,37.111111111111114,>25% & <75%,>25% & <75%,"Juhani Ahon tie 12, 00150 Helsinki, Finland"
1806,"(60.156, 24.945)",44,20,31.811111111111114,>max,>75% & <max,"Kapteeninkuja 1, 00140 Helsinki, Finland"
1807,"(60.156, 24.933)",35,12,35.72727272727273,>25% & <75%,>25% & <75%,"Piritanaukio 2, 00150 Helsinki, Finland"
1808,"(60.156, 24.958)",10,2,28.5,<25%,>25% & <75%,
1809,"(60.156, 24.934)",35,16,27.375,>75% & <max,>25% & <75%,"Piritankuja 1, 00150 Helsinki, Finland"
1810,"(60.156, 24.932)",38,13,31.291666666666668,>25% & <75%,>75% & <max,"Piritagatan 4, 00150 Helsingfors, Finland"
1811,"(60.156, 24.938)",16,5,36.4,>25% & <75%,>25% & <75%,"Armfeltintie 6, 00150 Helsinki, Finland"
1812,"(60.156, 24.937)",20,7,33.25,>25% & <75%,>25% & <75%,"Engelinaukio 19, 00150 Helsinki, Finland"
1813,"(60.156, 24.911)",46,11,37.72727272727273,>25% & <75%,>max,"Atlantinkatu 7, 00220 Helsinki, Finland"
1814,"(60.156, 24.961)",1,1,31.0,<25%,<25%,"Itäinen Puistotie 15, 00140 Helsinki, Finland"
1815,"(60.156, 24.917)",13,2,40.5,<25%,>25% & <75%,"Hyväntoivonkatu 5, 00220 Helsinki, Finland"
1816,"(60.156, 24.959)",3,3,44.333333333333336,<25%,<25%,"Itäinen Puistotie 17, 00140 Helsinki, Finland"
